"SCN","Description","Start Lat","Start Long","End Lat","End Long"
"N70271Q","A627 CavEND  GOish St Northbound at Junction withWellington Rd","53.4887992579479","-2.1004666037966","53.4900290978281","-2.10154652376512"
"N70271R","A6140 Wellington Rd Eastbound at Junction with CavEND  GOish St","53.4908289912749","-2.10241645157477","53.4904190488193","-2.10176651310102"
"N70271S","A6140 Wellington Rd Westbound at Junction with CavEND  GOish St","53.4903690895072","-2.09934680187232","53.4901990820159","-2.10125656548709"
"N70281A","Retail Park Access Southbound at Junction with Wellington Rd/Bus Station","","","",""
"N70281B","A6140 Wellington Rd Westbound at Junction with Bus Station/Retail Park Access","","","",""
"N70281Z","A6140 Wellington Rd Eastbound at Junction with Bus Station/Retail Park Access","","","",""
"N70291A","A627 Oldham Rd Southbound at Junction with Water St","53.4901391220102","-2.09896683823078","53.4893392193581","-2.09873683350991"
"N70291B","Water St Westbound at Junction with Oldham Rd","53.4893492306989","-2.09786693845224","53.4892592313515","-2.09855685190271"
"N70351H","Margaret St Southbound at Junction with Stockport Rd/Park Parade","53.4853596075164","-2.10427600692814","53.4845897052173","-2.10377603587856"
"N70351J","A635 Park Parade Westbound at Junction with Stockport Rd","53.4843597554063","-2.10216622001801","53.484139756675","-2.10387600567487"
"N70351K","A635 Manchester Rd Eastbound at Junction with Park Parade","53.4838297377589","-2.10772553058057","53.4844797138334","-2.10407599538806"
"N70361A","A635 Manchester Rd Eastbound at Junction with William St","53.4829697905513","-2.11108509214033","53.4835997509941","-2.10868540594558"
"N70361B","A6017 William St Eastbound at Junction with Manchester Rd","53.4824799129789","-2.10657561419752","53.483539764947","-2.10820546119196"
"N70362C","A6017 William St Westbound at Junction with Manchester Rd","53.4824799129789","-2.10657561419752","53.4834597688881","-2.10858541230371"
"N70371V","A6017 Stockport Rd Northbound at Junction with William St","53.4839497736882","-2.10424595354121","53.4825199151781","-2.10609567348254"
"N70371X","A6017 Stockport Rd Northbound at Junction with William St","53.4816100120802","-2.10679555261286","53.4823299344925","-2.10630564057493"
"N70372W","A6017 Stockport Rd SWound at Junction with Stockport Rd","53.4839497736882","-2.10424595354121","53.482379933216","-2.10598568104099"
"N70381Z","A6017 Stockport Rd Southbound at Ped Crossing (Grosvenor St)","53.482129958289","-2.10628563489622","53.4815600183887","-2.10676555419684"
"N70411P","A635 Manchester Rd Eastbound at Junction with Smith St/Stewart St","53.4822798219358","-2.11454464856322","53.4828697962696","-2.11150503763914"
"N70411R","Stewart St Southbound at Junction with Manchester Rd/Smith St","53.4834797206857","-2.1117750298401","53.483009781394","-2.11139505651058"
"N70411S","A635 Manchester Rd Westbound at Junction with Smith St/Stewart St","53.4834097661405","-2.1091853381953","53.4828897995238","-2.11111508530427"
"N70411T","Smith St Northbound at Junction with Manchester Rd/Stewart St","53.4821398918514","-2.11082508985009","53.4827498136807","-2.11127506042549"
"N70421J","A635 Manchester Rd Eastbound at Junction with M60 JN23 Southbound OFF-SLIP","53.4817098500015","-2.11725429994945","53.4820998290132","-2.11552452355055"
"N70421K","M60 JN23 Southbound OFF-SLIP Westbound at Junction with Manchester Rd","53.4833896855674","-2.11495464412993","53.482289810415","-2.11526456246129"
"N70421L","M60 JN23 Southbound OFF-SLIP Eastbound at Junction with Manchester Rd","53.4831897090769","-2.11495463605279","53.4823298105983","-2.11492460492661"
"N70421M","A635 Manchester Rd Westbound at Junction with M60 JN23 Southbound OFF-SLIP","53.4825998211086","-2.11198496906255","53.4819398478206","-2.11552451708959"
"N70431A","A635 Manchester Rd Northbound at Junction with M60 Jn23 Northbound ON-SLIP","53.4809599051224","-2.11955399333529","53.4816898438767","-2.11784422825547"
"N70431B","A635 Manchester Rd Eastbound at Junction with Birch St/M60 Jn23 Northbound ON-SLIP","53.4802399551428","-2.12196367472443","53.4815598608816","-2.11772423742448"
"N70431E","A635 Manchester Rd Westbound at Junction with Birch St/M60 Jn23 Northbound ON-SLIP","53.4818998502236","-2.11568449625098","53.4815198723354","-2.11725429227818"
"N70431F","Birch St Northbound at Junction with Manchester Rd/M60 Jn23 Northbound ON-SLIP","53.4810199319705","-2.1171942792997","53.4814198827971","-2.11734427742759"
"N70441H","A6140 Lord Sheldon Way Southbound at Junction with Manchester Rd/Moss Way","53.4809098641799","-2.1228135996403","53.4801899564246","-2.12228363426023"
"N70441K","A635 Manchester Rd Westbound at Junction with Lord Sheldon Way/Moss Way","53.4812898900334","-2.11790420489748","53.4800299806892","-2.12190367345786"
"N70441M","A6140 Moss Way Northbound at Junction with Manchester Rd/Lord Sheldon Way","53.4785301684968","-2.12110370903513","53.4798499971084","-2.12223362654605"
"N70441N","A635 Manchester Rd Southbound at Junction with Lord Sheldon Way/Moss Way","53.4795500035095","-2.12424337295092","53.4799799785245","-2.12246360415928"
"N70441P","A635 Manchester Rd Eastbound at Junction with Lord Sheldon Way/Moss Way","53.4795500035095","-2.12424337295092","53.4800599679719","-2.12254359777624"
"N70451R","A635 Manchester Rd Southbound at Junction with Lord Sheldon Way/Snipe Way","53.4789700455555","-2.1260631308884","53.4793200235096","-2.12473330480016"
"N70451S","A635 Manchester Rd Eastbound at Junction with Lord Sheldon Way/Snipe Way","53.4789700455555","-2.1260631308884","53.4793700164836","-2.12481329720609"
"N70451T","A6140 Lord Sheldon Way Southbound at Junction with Manchester Rd/Snipe Way","53.4808698608402","-2.12337353074363","53.4795899973718","-2.12434336255053"
"N70451U","A635 Manchester Rd Westbound at Junction with Lord Sheldon Way/Snipe Way","53.4797400004171","-2.12290354161062","53.4793400276199","-2.12428335967168"
"N70451V","Snipe Way Northbound at Junction with Manchester Rd/Lord Sheldon Way","53.4787800938764","-2.12425334068051","53.4791800426941","-2.1245433219786"
"N70461W","A635 Manchester Rd Westbound at Ped Crossing (Gainsboro Rd)","53.4792000371844","-2.12476329635409","53.4788600597777","-2.12597313726347"
"N70462N","A635 Manchester Rd Eastbound at Ped Crossing (Gainsboro Rd)","53.4782900868715","-2.1287527802734","53.4789000500511","-2.12632309682715"
"N70471A","Moss Way Southbound at Junction with Lord Sheldon Way","53.4816097669625","-2.12385350293593","53.481469789881","-2.12340355135314"
"N70471D","A6140 Lord Sheldon Way Northbound at Junction with Moss Way","53.4803899273147","-2.12267359547505","53.4810998366763","-2.12317356405512"
"N70471E","A6140 Lord Sheldon Way Southbound at Junction with Moss Way","53.4838595416842","-2.12112392176763","53.4813298110764","-2.12307358535214"
"N70471F","A6140 Lord Sheldon Way Northbound at Junction with Moss Way","53.4798699633101","-2.12442336423705","53.4812398167733","-2.12341354086955"
"N70481D","M60 J23 OFF-SLIP Northbound at Junction with Moss Way","53.4770703111043","-2.1231234074426","53.4782901962768","-2.12113369574542"
"N70481E","A6140 Moss Way Southbound at Junction with M60 J23 OFF-SLIP","53.4796900212293","-2.12186366454198","53.4783102002451","-2.12069374941356"
"N70481F","A6140 Moss Way Northbound at Junction with M60 J23 OFF-SLIP","53.4777102749369","-2.12040376003922","53.478140219366","-2.12075373534455"
"N70481P","M60 J23 OFF-SLIP Southbound at Junction with Moss Way","53.4770703111043","-2.1231234074426","53.4782002085793","-2.12101370653"
"N70482H","A6140 Moss Way Westbound at Junction with M60 J23 ON-SLIP","53.47802023778","-2.12045376654306","53.4777302743095","-2.12028377526277"
"N70482J","A6140 Moss Way Southbound at Junction with M60 J23 ON-SLIP","53.478170217994","-2.12060375457598","53.4778002660814","-2.12028377808777"
"N70482K","A6140 Moss Way Northbound at Junction with M60 J23 ON-SLIP","53.4772403354968","-2.12003378552185","53.4774103137908","-2.12015377796624"
"N70491N","A6140 Moss Way Southbound at Junction with Audenshaw Rd/Audenshaw Rd","","","",""
"N70491P","A6140 Audenshaw Rd Northbound at Junction with Moss Way/Audenshaw Rd","","","",""
"N70491R","B6390 Audenshaw Rd Eastbound at Junction with Moss Way/Audenshaw Rd","","","",""
"N70522Z","A6017 Stockport Rd NEbound at Ped Crossing (Howe St)","","","",""
"N70531V","A6140 Audenshaw Rd Eastbound at Junction with Guide Ln/Stockport Rd","","","",""
"N70531W","A6017 Stockport Rd Westbound at Junction with Guide Ln/Audenshaw Rd","","","",""
"N70531Y","A6017 Guide Ln Northbound at Junction with Audenshaw Rd/Stockport Rd","","","",""
"N70541L","A6140 Moss Way Northbound at Junction with Fire Station","53.4756005459345","-2.11880386710023","53.4771503473684","-2.1199437927019"
"N70541X","A6140 Moss Way Southbound at Junction with Fire Station","53.4776302883619","-2.12012379044888","53.4773103297103","-2.11986380876984"
"N70541Y","Fire Station Approach Westbound at Junction with A6140 Moss Way","53.4773103455099","-2.11876394091834","53.4772503397792","-2.11965383157676"
"N70711R","A6140 Lord Sheldon Way Northbound at Junction with Alexandria Way/Access Rd","53.4815597818865","-2.12322357661216","53.4842094996803","-2.12118392868777"
"N70711S","A6140 Lord Sheldon Way Eastbound at Junction with Alexandria Way","53.4838495368275","-2.12154387089898","53.4841795056484","-2.12101394790309"
"N70711T","Alexandria Dr Westbound at Junction with Lord Sheldon Way/Access Rd","53.4838195641964","-2.11988406914399","53.4841195165793","-2.12074397792277"
"N70711U","A6140 Lord Sheldon Way Southbound at Junction with Alexandria Way/Access Rd","53.4849994243395","-2.11996410717314","53.4842794989205","-2.12066399399463"
"N70711W","Access Rd Eastbound at Junction with Lord Sheldon Way/Alexandria Dr","53.4845094592451","-2.12154389754257","53.484379480846","-2.12110394516322"
"N70811C","A662 Lumb Ln Westbound at Junction with Droylsden Rd","","","",""
"N70812A","A662 Droylsden Rd Eastbound at Junction with Lumb Lane","","","",""
"N70813B","A662 Lumb Ln Eastbound at Junction with Droylsden Rd","","","",""
"N70821H","A635 Manchester Rd Northbound at Junction with Lumb Ln","","","",""
"N70821J","A635 Manchester Rd SWbound at Junction with Lumb Ln","53.4778201214499","-2.13019258831248","53.477510135214","-2.13177238598687"
"N70821K","Lumb Ln Northbound at Junction with Manchester Rd","53.4778201214499","-2.13019258831248","53.477380149634","-2.13183237353628"
"N70821M","A635 Manchester Rd NEbound at Junction with Lumb Ln","53.4767701861816","-2.13428205459512","53.4773401504612","-2.13210233948512"
"N70831F","A635 Manchester Rd SWbound at Ped Crossing (Park Rd)","","","",""
"N70832E","A662 Droylsden Rd Eastbound at Ped Crossing (Assheton Ave)","","","",""
"N71111T","B6468 Market St NWbound at Junction with Dowson Rd","53.4464946257024","-2.07302818856453","53.4469445497743","-2.07462801471176"
"N71111V","A627 Dowson Rd Northbound at Junction with Market St","53.4459246533652","-2.07575783786568","53.4469045488578","-2.07501796628524"
"N71111X","A627 Market St SEbound at Junction with Market St/Dowson St","53.4479144121638","-2.07626785706619","53.4471945118977","-2.07521795399943"
"N71121A","A627 Market St Southbound at Ped Crossing (Nelson St)","53.4489942698361","-2.07733777227622","53.4481343829978","-2.0764978383497"
"N71121B","A627 Market St Northbound at Ped Crossing (Nelson St)","53.4471345176524","-2.07530794077233","53.4479044111787","-2.07641783865769"
"N71131P","A627 Union St Westbound at Junction with Market St","53.4494742284051","-2.07629791650876","53.4492342411999","-2.07736777837374"
"N71131R","A627 Market St Northbound at Junction with Union St","53.4481743746968","-2.07674780995858","53.4490442606481","-2.07756774668912"
"N71131S","A57 Market St Southbound at Junction with Union St","53.4505440650749","-2.07890764645578","53.4493642208824","-2.07771774161523"
"N71132W","A627 Market St SWbound at Ped Crossing (Crook St)","53.4510640635877","-2.0747681644285","53.44957422155","-2.07595796136174"
"N71132Y","A627 Market St NEbound at Ped Crossing (Crook St)","53.4493542259457","-2.07744777362033","53.4495542194357","-2.07626792334293"
"N71141A","A57 Mottram Rd Westbound at Junction with Union St/Clarke Way","53.4519439970484","-2.07220850730182","53.4513040349511","-2.07479817052883"
"N71141C","A627 Union St Northbound at Junction with Clarke Way/Mottram Rd","53.4496642114055","-2.07592796860017","53.4511640492432","-2.07494814686396"
"N71141E","A627 Clarke Way Southbound at Junction with Mottram Rd/Union St","53.4519439453357","-2.07579807635982","53.4514140189993","-2.07500814976729"
"N71151F","A57 Mottram Rd Westbound at Junction with Cheapside/Lumn Rd","53.4518140673657","-2.0683889605881","53.4520639907258","-2.07166857697464"
"N71151G","Lumn Rd Northbound at Junction with Mottram Rd/Cheapside","53.4510241184194","-2.07128858053842","53.4519640010369","-2.07176856092744"
"N71151K","A57 Mottram Rd Eastbound at Junction with Cheapside/Lumn Rd","53.4513740264367","-2.07481817095768","53.4520939830222","-2.07195854337638"
"N71151L","Cheapside Southbound at Junction with Mottram Rd/Lumn Rd","53.4525039348395","-2.0719585599541","53.4521739756377","-2.0718185634165"
"N71161M","A57 Mottram Rd Westbound at Junction with Halton St","53.451514134326","-2.0661892125322","53.4517440806356","-2.06803899976973"
"N71161N","A57 Mottram Rd Eastbound at Junction with Halton St","53.4521339823554","-2.07167857860462","53.4518740614675","-2.06830897261756"
"N71161P","Halton St Southbound at Junction with Mottram Rd","53.4525739877072","-2.06771907175069","53.451884064039","-2.06804900423145"
"N71211H","A57 Market St Northbound at Junction with Greenfield St","53.4507940296475","-2.07932760614188","53.4511639798299","-2.07976756827565"
"N71211J","Greenfield St Northbound at Junction with Market St","53.4509939878576","-2.080597461773","53.4512739635911","-2.07999754511125"
"N71211K","A57 Market St Southbound at Junction with Greenfield St","53.4524238098698","-2.08128743672502","53.4514039500413","-2.07987756476926"
"N71212L","A57 Market St Northbound at Ped Crossing (Corporation St)","53.4493042269254","-2.07778773078826","53.4505540614518","-2.07907762645338"
"N71212M","A57 Market St Southbound at Ped Crossing (Corporation St)","53.4511839796393","-2.07961758708987","53.4508040303442","-2.07919762215104"
"N71221E","A57 Market St Northbound at Junction with Hyde Bus Station","53.4513839505199","-2.08000754835575","53.4525537871056","-2.08180737955449"
"N71221F","A57 Market St Southbound at Junction with Hyde Bus Station","53.4527537280443","-2.08427709112087","53.4526137686812","-2.08259728714277"
"N71231B","A57 Manchester Rd Westbound at Junction with Clarke Way","53.4525037782974","-2.08282725508785","53.452673737302","-2.08428708668845"
"N71231C","A57 Manchester Rd Eastbound at Junction with Clarke Way","53.4526937050135","-2.08636683779759","53.452773717921","-2.0848170271033"
"N71231D","A627 Clarke Way Southbound at Junction with Manchester Rd","53.4538436177957","-2.08303728401972","53.4528637119502","-2.08449706915438"
